33.93911,67.709953,0.052948215
41.153332,20.168331,1.412498211
28.033886,1.659626,3.22268315
42.546245,1.601554,7.299871936
-11.202692,17.873887,0.979740026
-38.416097,-63.616672,4.141236814
40.069099,45.038189,1.460030477
12.52111,-69.968338,27.20070778
-25.274398,133.775136,17.16971145
47.516231,14.550072,9.020169598
40.143105,47.576927,4.091801927
25.03428,-77.39628,5.290297009
25.930414,50.637772,21.60193124
23.684994,90.356331,0.275246594
13.193887,-59.543198,4.938242904
53.709807,27.953389,6.122471586
50.503887,4.469936,10.35539299
17.189877,-88.49765,1.48866657
9.30769,2.315834,0.299985405
32.321384,-64.75737,9.088334321
27.514162,90.433601,0.603125919
-16.290154,-63.588653,1.335330942
43.915886,17.679076,4.285163148
-22.328474,24.684866,2.207093561
-14.235004,-51.92528,1.858087992
18.420695,-64.639968,5.698031768
42.733883,25.48583,6.256282044
12.238333,-1.561593,0.083875344
-3.373056,29.918886,0.020747407
12.565679,104.990963,0.209184397
7.369722,12.354722,0.212179525
56.130366,-106.346771,17.25108328
19.513469,-80.566956,9.728990992
6.611111,20.939444,0.056853953
15.454166,18.732207,0.039704246
-35.675147,-71.542969,3.828453643
35.86166,104.195397,4.523178064
4.570868,-74.297333,1.407985384
-11.875001,43.872219,0.227828399
9.748917,-83.753428,1.616889851
45.1,15.2,5.086084421
21.521757,-77.781167,2.304659777
35.126413,33.429859,7.300757645
49.817492,15.472962,11.76245004
56.26392,9.501785,8.690076931
11.825138,42.590275,0.529037834
15.414999,-61.370976,1.661460914
18.735693,-70.162651,2.017778384
-1.831239,-78.183406,2.203366408
13.794185,-88.89653,1.070486275
1.650801,10.267895,6.222090617
15.179384,39.782334,0.193096913
58.595272,25.013607,12.36701519
9.145,40.489673,0.06671871
61.892635,-6.911806,14.96114735
-16.578193,179.414413,1.334157118
61.92411,25.748151,10.41643805
46.227638,2.213749,6.099598372
-17.679742,-149.406843,3.222648557
-0.803689,11.609444,3.483729188
7.946527,-1.023194,0.324620095
36.137741,-5.345374,12.45762818
39.074208,21.824312,8.980839448
71.706936,-42.604303,10.69152542
15.783471,-90.230759,0.959869359
9.945587,-9.696645,0.188658482
11.803749,-15.180413,0.154026758
4.860416,-58.93018,1.914204217
18.971187,-72.285215,0.224056081
15.199999,-86.241905,1.024491994
47.162494,19.503304,5.751848927
64.963051,-19.020835,7.513584557
20.593684,78.96288,1.068563218
-0.789275,113.921327,1.508480596
33.223191,43.679291,4.203243314
53.41291,-8.24389,10.4661517
31.046051,34.851612,8.218088772
41.87194,12.56738,8.166090128
18.109581,-77.297508,3.825089911
36.204824,138.252924,9.698882518
30.585164,36.238414,3.68553936
48.019573,66.923684,11.7071662
-0.023559,37.906193,0.237527091
-3.370417,-168.734039,0.675212564
29.31166,47.481766,31.42673908
56.879635,24.603189,3.352846325
33.854721,35.862285,4.065397963
-29.609988,28.233608,1.032643548
6.428055,-9.429499,0.222635631
26.3351,17.228331,8.995490522
55.169438,23.881275,4.184042091
49.815273,6.129583,24.82464668
-18.766947,46.869107,0.094991068
-13.254308,34.301525,0.067211075
4.210484,101.975766,6.800116472
3.202778,73.22068,1.873482866
17.570692,-3.996166,0.070195456
35.937496,14.375416,6.683221324
7.131474,171.184478,1.620228604
21.00789,-10.940835,0.507171194
-20.348404,57.552152,2.683999401
23.634501,-102.552784,4.299365235
47.411631,28.369885,1.361666306
46.862496,103.846656,3.389126465
42.708678,19.37439,3.34904381
31.791702,-7.09262,1.499668721
-18.665695,35.529562,0.08710476
-22.95764,18.49041,1.136804718
-0.522778,166.931503,6.16302521
28.394857,84.124008,0.120277398
52.132633,5.291266,11.12017757
-20.904305,165.618042,12.22333333
-40.900557,174.885971,8.258489562
12.865416,-85.207229,0.803023352
17.607789,8.081666,0.052507081
9.081999,8.675277,0.763411354
60.472024,8.468946,9.179216926
21.512583,55.923255,11.9036965
30.375321,69.345116,0.887768063
7.51498,134.58252,13.07932282
8.537981,-80.782127,2.053453497
-6.314993,143.95555,0.694526383
-23.442503,-58.443832,0.66120593
-9.189967,-75.015152,1.344989408
12.879721,121.774017,0.867379088
51.919438,19.145136,7.927026686
39.399872,-8.224454,6.215165476
25.354826,51.183884,58.91873279
45.943161,24.96676,4.524305495
-1.940278,29.873888,0.05872593
-13.759029,-172.104629,0.896731489
23.885942,45.079162,16.63381165
14.497401,-14.452362,0.516581423
-4.679574,55.491977,8.320210481
8.460555,-11.779889,0.096561754
1.352083,103.819836,7.116921432
46.151241,14.995463,7.931674693
-9.64571,160.156194,0.343377635
5.152149,46.199616,0.057066117
-30.559482,22.937506,8.757510153
12.862807,30.217636,0.273950845
3.919305,-56.027783,3.197029338
-26.522503,31.465866,0.921829179
60.128161,18.643501,5.710313512
38.861034,71.276093,0.356311539
-6.369028,34.888822,0.139662291
15.870032,100.992541,3.782433584
-8.874217,125.727539,0.171474665
8.619543,0.824782,0.235507986
-21.178986,-175.198242,1.125058145
10.691803,-61.222503,29.41666114
33.886917,9.537499,2.243217063
38.963745,35.243322,3.496004
38.969719,59.556278,10.16657073
21.694025,-71.797928,4.575431034
-7.109535,177.64933,1.097137728
1.373333,32.290275,0.076053411
48.379433,31.16558,7.087901917
37.09024,-95.712891,19.59188523
-32.522779,-55.765835,1.736680346
41.377491,64.585262,4.480783353
-15.376706,166.959158,0.28023117
14.058324,108.277199,1.191177164
-13.133897,27.849332,0.18985881
-19.015438,29.154857,0.832299256
